"genesysId","instCode","name","aliasType","lang","version"
"4025127",,"INCONNU 130","ACCENAME",,"0"
"4025128",,"Giez Mutterbaum","ACCENAME",,"0"
"4025128",,"286-02","COLLNUMB",,"0"
"4025129",,"216-04","COLLNUMB",,"0"
"4025129",,"INCONNU 40","ACCENAME",,"0"
"4025130",,"Dinhard Mutterbaum","ACCENAME",,"0"
"4025131",,"Inconnu 123","ACCENAME",,"0"
"4025131",,"735-01","COLLNUMB",,"0"
"4025132",,"rote Gubler Mutterstock","ACCENAME",,"0"
"4025133",,"973-03","COLLNUMB",,"0"
"4025133",,"INCONNU 169","ACCENAME",,"0"
"4025134",,"973-01","COLLNUMB",,"0"
"4025134",,"SALVENACH MUTTERBAUM","ACCENAME",,"0"
"4025135",,"Grasswil Mutterbaum","ACCENAME",,"0"
"4025136",,"Inconnu 124","ACCENAME",,"0"
"4025136",,"739-01","COLLNUMB",,"0"
"4025137",,"Inconnu 92","ACCENAME",,"0"
"4025137",,"536-02","COLLNUMB",,"0"
"4025138",,"Inconnu 137","ACCENAME",,"0"
"4025138",,"795-01","COLLNUMB",,"0"
"4025139",,"Inconnu 121","ACCENAME",,"0"
"4025139",,"705-01","COLLNUMB",,"0"
"4025140",,"536-01","COLLNUMB",,"0"
"4025140",,"INCONNU 91","ACCENAME",,"0"
"4025141",,"Stammheim Mutterbaum","ACCENAME",,"0"
"4025142",,"Inconnu 122","ACCENAME",,"0"
"4025142",,"716-01","COLLNUMB",,"0"
"4025143",,"Inconnu 127","ACCENAME",,"0"
"4025143",,"751-01","COLLNUMB",,"0"
"4025144",,"Babenthal Mutterbaum","ACCENAME",,"0"
"4025145",,"Inconnu 89","ACCENAME",,"0"
"4025145",,"521-01","COLLNUMB",,"0"
"4025146",,"Grafenried Mutterbaum","ACCENAME",,"0"
"4025147",,"693-01","COLLNUMB",,"0"
"4025147",,"INCONNU 118","ACCENAME",,"0"
"4025148",,"516-02","COLLNUMB",,"0"
"4025148",,"INCONNU 85","ACCENAME",,"0"
"4025149",,"359-01","COLLNUMB",,"0"
"4025149",,"BIJOUX 1","ACCENAME",,"0"
"4025150",,"STEINHAUSEN MUTTERBAUM","ACCENAME",,"0"
"4025151",,"750-01","COLLNUMB",,"0"
"4025151",,"COEUVE MUTTERBAUM","ACCENAME",,"0"
"4025152",,"696-01","COLLNUMB",,"0"
"4025152",,"INCONNU 119","ACCENAME",,"0"
"4025153",,"Neuenegg Mutterbaum","ACCENAME",,"0"
"4025154",,"Horgen Mutterbaum","ACCENAME",,"0"
"4025155",,"Reiden Mutterbaum","ACCENAME",,"0"
"4025156",,"REINACH MUTTERBAUM","ACCENAME",,"0"
"4025157",,"Raperswilen Mutterbaum","ACCENAME",,"0"
"4025158",,"Inconnu 81","ACCENAME",,"0"
"4025158",,"505-02","COLLNUMB",,"0"
"4025159",,"536-03","COLLNUMB",,"0"
"4025159",,"INCONNU 93","ACCENAME",,"0"
"4025160",,"504-01","COLLNUMB",,"0"
"4025160",,"LE LOCLE MUTTERBAUM","ACCENAME",,"0"
"4025161",,"560-02","COLLNUMB",,"0"
"4025161",,"LA CHAUX-DE-FONDS MUTTERBAUM","ACCENAME",,"0"
"4025162",,"752-01","COLLNUMB",,"0"
"4025162",,"INCONNU 128","ACCENAME",,"0"
"4025163",,"TELLENWIESE MUTTERBAUM","ACCENAME",,"0"
"4025164",,"Fischenthal Mutterbaum","ACCENAME",,"0"
"4025165",,"Altbüron Mutterbaum","ACCENAME",,"0"
"4025166",,"Goldingen Mutterbaum","ACCENAME",,"0"
"4025167",,"ILLHART MUTTERBAUM","ACCENAME",,"0"
"4025168",,"Inconnu 120","ACCENAME",,"0"
"4025168",,"704-01","COLLNUMB",,"0"
"4025169",,"516-01","COLLNUMB",,"0"
"4025169",,"INCONNU 84","ACCENAME",,"0"
"4025170",,"Inconnu 117","ACCENAME",,"0"
"4025170",,"683-01","COLLNUMB",,"0"
"4025171",,"Scharans Mutterbaum","ACCENAME",,"0"
"4025172",,"Bijoux 3","ACCENAME",,"0"
"4025172",,"703-01","COLLNUMB",,"0"
"4025173",,"Schwamendingen Mutterbaum","ACCENAME",,"0"
"4025174",,"Altdorf Mutterbaum","ACCENAME",,"0"
"4025175",,"Benken Mutterbaum","ACCENAME",,"0"
"4025176",,"GALTEN MUTTERBAUM","ACCENAME",,"0"
"4025177",,"532-01","COLLNUMB",,"0"
"4025177",,"INCONNU 90","ACCENAME",,"0"
"4025178",,"HASEGÄSSLI MUTTERBAUM","ACCENAME",,"0"
"4025179",,"748-01","COLLNUMB",,"0"
"4025179",,"INCONNU 125","ACCENAME",,"0"
"4025180",,"Marchetti Mutterbaum","ACCENAME",,"0"
"4025181",,"Wyberg Mutterbaum","ACCENAME",,"0"
"4025182",,"Gams Mutterbaum","ACCENAME",,"0"
"4025183",,"Kriessneri Mutterbaum","ACCENAME",,"0"
"4025184",,"Wohlen Mutterbaum","ACCENAME",,"0"
"4025185",,"Schalchen Mutterbaum","ACCENAME",,"0"
"4025186",,"Uhwiesen Mutterbaum","ACCENAME",,"0"
"4025187",,"Igis-Forst Mutterbaum","ACCENAME",,"0"
"4025188",,"Ambicka Mutterbaum","ACCENAME",,"0"
"4025189",,"Märstetten Mutterbaum","ACCENAME",,"0"
"4025190",,"Hägglingen Mutterbaum","ACCENAME",,"0"
"4025191",,"Hirschthal Mutterbaum","ACCENAME",,"0"
"4025192",,"Ingenbohl Mutterbaum","ACCENAME",,"0"
"4025193",,"Nyffenegger Mutterbaum","ACCENAME",,"0"
"4025194",,"Trimmis Mutterbaum","ACCENAME",,"0"
"4025195",,"Bondo Mutterbaum","ACCENAME",,"0"
"4025196",,"Hefenhofen Mutterbaum","ACCENAME",,"0"
"4025197",,"Sägewiese Mutterstock","ACCENAME",,"0"
"4025198",,"Kappeler Mutterbaum","ACCENAME",,"0"
"4025199",,"Schänis Mutterbaum","ACCENAME",,"0"
"4025200",,"Roggwil Mutterbaum","ACCENAME",,"0"
"4025201",,"Ziegelbrücke Mutterbaum","ACCENAME",,"0"
"4025202",,"Hinwil Mutterbaum","ACCENAME",,"0"
"4025203",,"Jucker Mutterbaum","ACCENAME",,"0"
"4025204",,"Castasegna Mutterbaum","ACCENAME",,"0"
"4025205",,"Napoleon Mutterbaum","ACCENAME",,"0"
"4025206",,"Elischwand Mutterbaum","ACCENAME",,"0"
"4025207",,"Hugnuss fertilis Mutterbaum","ACCENAME",,"0"
"4025208",,"Strasser Mutterbaum","ACCENAME",,"0"
"4025209",,"Sax 2 Mutterstock","ACCENAME",,"0"
"4025210",,"Au Mutterbaum","ACCENAME",,"0"
"4025211",,"Würms Mutterbaum","ACCENAME",,"0"
"4025212",,"Bad Ragaz Mutterbaum","ACCENAME",,"0"
"4025213",,"Soglio Mutterbaum","ACCENAME",,"0"
"4025214",,"Manelsa Mutterbaum","ACCENAME",,"0"
"4025215",,"Euggelberg Mutterbaum","ACCENAME",,"0"
"4025216",,"Wirz Mutterbaum","ACCENAME",,"0"
"4025217",,"Kalam Mutterbaum","ACCENAME",,"0"
"4025218",,"Igis-Birkholz Mutterbaum","ACCENAME",,"0"
"4025219",,"Giswil Mutterbaum","ACCENAME",,"0"
"4025220",,"Lidwien von Räfis Mutterbaum","ACCENAME",,"0"
"4025221",,"Hermikon Mutterbaum","ACCENAME",,"0"
"4025222",,"Hinterforst Mutterbaum","ACCENAME",,"0"
"4025223",,"Fägswil Mutterbaum","ACCENAME",,"0"
"4025224",,"Dettighofen Mutterbaum","ACCENAME",,"0"
"4025225",,"Sax 1 Mutterstock","ACCENAME",,"0"
"4025226",,"Hanger Mutterbaum","ACCENAME",,"0"
"4025227",,"Guschelmuth Mutterbaum","ACCENAME",,"0"
"4025228",,"Werner Kieser Mutterbaum","ACCENAME",,"0"
"4025229",,"Gansingen Mutterbaum","ACCENAME",,"0"
"4025230",,"Bözberg Mutterbaum","ACCENAME",,"0"
"4025231",,"Viznau Mutterbaum","ACCENAME",,"0"
"4025232",,"Gebenstorf Mutterbaum","ACCENAME",,"0"
"4025237","CHE065","95373","DONORNUMB",,"0"
"4025237",,"Gebenstorf","ACCENAME",,"0"
"4025237",,"95373","COLLNUMB",,"0"
"4025239","CHE065","497-01","DONORNUMB",,"0"
"4025239",,"497-01","COLLNUMB",,"0"
"4025239",,"Bellevue","ACCENAME",,"0"
"4025241","CHE065","5.2","DONORNUMB",,"0"
"4025241",,"Kurmarker G1247","ACCENAME",,"0"
"4025242","CHE065","039-02","DONORNUMB",,"0"
"4025242",,"039-02","COLLNUMB",,"0"
"4025242",,"LE MONT-SUR-LAUSANNE 2","ACCENAME",,"0"
"4025244","CHE065","039-03","DONORNUMB",,"0"
"4025244",,"039-03","COLLNUMB",,"0"
"4025244",,"LE MONT-SUR-LAUSANNE 3","ACCENAME",,"0"
"4025245","CHE065","866","DONORNUMB",,"0"
"4025245",,"Giswil","ACCENAME",,"0"
"4025245",,"866","COLLNUMB",,"0"
"4025246","CHE065","877","DONORNUMB",,"0"
"4025246",,"Sägewiese","ACCENAME",,"0"
"4025246",,"877","COLLNUMB",,"0"
"4025249","CHE065","934","DONORNUMB",,"0"
"4025249",,"Vitznau","ACCENAME",,"0"
"4025249",,"934","COLLNUMB",,"0"
"4025254",,"Kurmarker (G1247)","ACCENAME",,"0"
"4025257","CHE065","921","DONORNUMB",,"0"
"4025257",,"Napoleon","ACCENAME",,"0"
"4025257",,"921","COLLNUMB",,"0"
"4025262","CHE065","81952","DONORNUMB",,"0"
"4025262",,"Wohlen","ACCENAME",,"0"
"4025262",,"81952","COLLNUMB",,"0"
"4025265","CHE065","591-02","DONORNUMB",,"0"
"4025265",,"591-02","COLLNUMB",,"0"
"4025265",,"RIDDES","ACCENAME",,"0"
"4025267","CHE065","6.12","DONORNUMB",,"0"
"4025267",,"ECOTEAUX","ACCENAME",,"0"
"4025270","CHE065","123-04","DONORNUMB",,"0"
"4025270",,"123-04","COLLNUMB",,"0"
"4025270",,"COTTENS","ACCENAME",,"0"
"4025273","CHE065","835-01","DONORNUMB",,"0"
"4025273",,"835-01","COLLNUMB",,"0"
"4025273",,"PONT-LA-VILLE","ACCENAME",,"0"
"4025275","CHE065","744","DONORNUMB",,"0"
"4025275",,"Kalam","ACCENAME",,"0"
"4025275",,"744","COLLNUMB",,"0"
"4025290","CHE065","6.52","DONORNUMB",,"0"
"4025290",,"Rote Donau","ACCENAME",,"0"
"4025302","CHE065","6.31","DONORNUMB",,"0"
"4025302",,"ROMAINMÔTIER","ACCENAME",,"0"
"4025308","CHE065","6.27","DONORNUMB",,"0"
"4025308",,"NAX","ACCENAME",,"0"
"4025313","CHE065","6.14","DONORNUMB",,"0"
"4025313",,"Feuilles pourpres","ACCENAME",,"0"
"4026800","CHE065","Vergleichssorte","DONORNUMB",,"0"
"4026800",,"2","COLLNUMB",,"0"
"4026800",,"WEINSBERG (KURMARKER)","ACCENAME",,"0"
"4026801","CHE065","704","DONORNUMB",,"0"
"4026801",,"Grafenried","ACCENAME",,"0"
"4026801",,"704","COLLNUMB",,"0"
"4026802","CHE065","857","DONORNUMB",,"0"
"4026802",,"Euggelberg","ACCENAME",,"0"
"4026802",,"857","COLLNUMB",,"0"
"4026803","CHE065","701","DONORNUMB",,"0"
"4026803",,"Hermikon","ACCENAME",,"0"
"4026803",,"701","COLLNUMB",,"0"
"4026804","CHE065","135007","DONORNUMB",,"0"
"4026804",,"Raperswilen","ACCENAME",,"0"
"4026804",,"135007","COLLNUMB",,"0"
"4026805","CHE065","878","DONORNUMB",,"0"
"4026805",,"Roggwil","ACCENAME",,"0"
"4026805",,"878","COLLNUMB",,"0"
"4026806","CHE065","33962","DONORNUMB",,"0"
"4026806",,"Fischenthal","ACCENAME",,"0"
"4026806",,"33962","COLLNUMB",,"0"
"4026807","CHE065","53677","DONORNUMB",,"0"
"4026807",,"Grasswil","ACCENAME",,"0"
"4026807",,"53677","COLLNUMB",,"0"
"4026808","CHE065","716","DONORNUMB",,"0"
"4026808",,"Ingenbohl","ACCENAME",,"0"
"4026808",,"716","COLLNUMB",,"0"
"4026809","CHE065","34287","DONORNUMB",,"0"
"4026809",,"Dinhard","ACCENAME",,"0"
"4026809",,"34287","COLLNUMB",,"0"
"4026810","CHE065","739","DONORNUMB",,"0"
"4026810",,"Kriessneri","ACCENAME",,"0"
"4026810",,"739","COLLNUMB",,"0"
"4026811","CHE065","Standartsorte","DONORNUMB",,"0"
"4026811",,"1","COLLNUMB",,"0"
"4026811",,"FRANQUETTE","ACCENAME",,"0"
"4026812","CHE065","95373","DONORNUMB",,"0"
"4026812",,"Gebenstorf","ACCENAME",,"0"
"4026812",,"95373","COLLNUMB",,"0"
"4026813","CHE065","171225","DONORNUMB",,"0"
"4026813",,"Reiden","ACCENAME",,"0"
"4026813",,"171225","COLLNUMB",,"0"
"4026814","CHE065","734","DONORNUMB",,"0"
"4026814",,"Ambicka","ACCENAME",,"0"
"4026814",,"734","COLLNUMB",,"0"
"4026815","CHE065","818","DONORNUMB",,"0"
"4026815",,"MARCHETTI","ACCENAME",,"0"
"4026815",,"818","COLLNUMB",,"0"
"4026816","CHE065","171517","DONORNUMB",,"0"
"4026816",,"Altbüron","ACCENAME",,"0"
"4026816",,"171517","COLLNUMB",,"0"
"4026817","CHE065","45343","DONORNUMB",,"0"
"4026817",,"Babenthal","ACCENAME",,"0"
"4026817",,"45343","COLLNUMB",,"0"
"4026818","CHE065","835","DONORNUMB",,"0"
"4026818",,"Bözberg","ACCENAME",,"0"
"4026818",,"835","COLLNUMB",,"0"
"4026819","CHE065","744","DONORNUMB",,"0"
"4026819",,"Kalam","ACCENAME",,"0"
"4026819",,"744","COLLNUMB",,"0"
"4026820","CHE065","732","DONORNUMB",,"0"
"4026820",,"Bad Ragaz","ACCENAME",,"0"
"4026820",,"732","COLLNUMB",,"0"
"4026821","CHE065","920","DONORNUMB",,"0"
"4026821",,"Mattwil (Wyberg)","ACCENAME",,"0"
"4026821",,"920","COLLNUMB",,"0"
"4026822","CHE065","936","DONORNUMB",,"0"
"4026822",,"Elischwand","ACCENAME",,"0"
"4026822",,"936","COLLNUMB",,"0"
"4026823","CHE065","808","DONORNUMB",,"0"
"4026823",,"Hinwil","ACCENAME",,"0"
"4026823",,"808","COLLNUMB",,"0"
"4026824","CHE065","861","DONORNUMB",,"0"
"4026824",,"Bondo","ACCENAME",,"0"
"4026824",,"861","COLLNUMB",,"0"
"4026825","CHE065","128180","DONORNUMB",,"0"
"4026825",,"Benken","ACCENAME",,"0"
"4026825",,"128180","COLLNUMB",,"0"
"4026826","CHE065","866","DONORNUMB",,"0"
"4026826",,"Giswil","ACCENAME",,"0"
"4026826",,"866","COLLNUMB",,"0"
"4026827","CHE065","708","DONORNUMB",,"0"
"4026827",,"Hägglingen","ACCENAME",,"0"
"4026827",,"708","COLLNUMB",,"0"
"4026828","CHE065","921","DONORNUMB",,"0"
"4026828",,"Napoleon","ACCENAME",,"0"
"4026828",,"921","COLLNUMB",,"0"
"4026829","CHE065","856","DONORNUMB",,"0"
"4026829",,"Märstetten","ACCENAME",,"0"
"4026829",,"856","COLLNUMB",,"0"
"4026830","CHE065","814","DONORNUMB",,"0"
"4026830",,"Hanger","ACCENAME",,"0"
"4026830",,"814","COLLNUMB",,"0"
"4026831","CHE065","738","DONORNUMB",,"0"
"4026831",,"Igis-Forst","ACCENAME",,"0"
"4026831",,"738","COLLNUMB",,"0"
"4026832","CHE065","171550","DONORNUMB",,"0"
"4026832",,"Altdorf","ACCENAME",,"0"
"4026832",,"171550","COLLNUMB",,"0"
"4026833","CHE065","830","DONORNUMB",,"0"
"4026833",,"rote Gubler","ACCENAME",,"0"
"4026833",,"830","COLLNUMB",,"0"
"4026834","CHE065","707","DONORNUMB",,"0"
"4026834",,"Kappeler","ACCENAME",,"0"
"4026834",,"707","COLLNUMB",,"0"
"4026835","CHE065","171517","DONORNUMB",,"0"
"4026835",,"Altbüron","ACCENAME",,"0"
"4026835",,"171517","COLLNUMB",,"0"
"4026836","CHE065","837","DONORNUMB",,"0"
"4026836",,"Hefenhofen","ACCENAME",,"0"
"4026836",,"837","COLLNUMB",,"0"
"4026837","CHE065","859","DONORNUMB",,"0"
"4026837",,"Au","ACCENAME",,"0"
"4026837",,"859","COLLNUMB",,"0"
"4026838","CHE065","55858","DONORNUMB",,"0"
"4026838",,"Neuenegg","ACCENAME",,"0"
"4026838",,"55858","COLLNUMB",,"0"
"4026839","CHE065","845","DONORNUMB",,"0"
"4026839",,"Dettighofen","ACCENAME",,"0"
"4026839",,"845","COLLNUMB",,"0"
"4026840","CHE065","780","DONORNUMB",,"0"
"4026840",,"Fägswil","ACCENAME",,"0"
"4026840",,"780","COLLNUMB",,"0"
"4026841","CHE065","91938","DONORNUMB",,"0"
"4026841",,"Hirschthal","ACCENAME",,"0"
"4026841",,"91938","COLLNUMB",,"0"
"4026842","CHE065","737","DONORNUMB",,"0"
"4026842",,"Igis-Birkholz","ACCENAME",,"0"
"4026842",,"737","COLLNUMB",,"0"
"4026843","CHE065","735","DONORNUMB",,"0"
"4026843",,"Gams","ACCENAME",,"0"
"4026843",,"735","COLLNUMB",,"0"
"4026844","CHE065","731","DONORNUMB",,"0"
"4026844",,"Lidwien von Räfis","ACCENAME",,"0"
"4026844",,"731","COLLNUMB",,"0"
"4026845","CHE065","115359","DONORNUMB",,"0"
"4026845",,"Goldingen","ACCENAME",,"0"
"4026845",,"115359","COLLNUMB",,"0"
"4026846","CHE065","84022","DONORNUMB",,"0"
"4026846",,"Gansingen","ACCENAME",,"0"
"4026846",,"84022","COLLNUMB",,"0"
"4026847","CHE065","807","DONORNUMB",,"0"
"4026847",,"Guschelmuth","ACCENAME",,"0"
"4026847",,"807","COLLNUMB",,"0"
"4026848","CHE065","868","DONORNUMB",,"0"
"4026848",,"Hinterforst","ACCENAME",,"0"
"4026848",,"868","COLLNUMB",,"0"
"4026849","CHE065","842","DONORNUMB",,"0"
"4026849",,"Castasegna","ACCENAME",,"0"
"4026849",,"842","COLLNUMB",,"0"
"4026850","CHE065","816","DONORNUMB",,"0"
"4026850",,"Jucker","ACCENAME",,"0"
"4026850",,"816","COLLNUMB",,"0"
"4026851","CHE065","738","DONORNUMB",,"0"
"4026851",,"Igis-Forst","ACCENAME",,"0"
"4026851",,"738","COLLNUMB",,"0"
"4026852","CHE065","53677","DONORNUMB",,"0"
"4026852",,"Grasswil","ACCENAME",,"0"
"4026852",,"53677","COLLNUMB",,"0"
"4026853","CHE065","835","DONORNUMB",,"0"
"4026853",,"Bözberg","ACCENAME",,"0"
"4026853",,"835","COLLNUMB",,"0"
"4026854","CHE065","716","DONORNUMB",,"0"
"4026854",,"Ingenbohl","ACCENAME",,"0"
"4026854",,"716","COLLNUMB",,"0"
"4026855","CHE065","934","DONORNUMB",,"0"
"4026855",,"Viznau","ACCENAME",,"0"
"4026855",,"934","COLLNUMB",,"0"
"4026856","CHE065","814","DONORNUMB",,"0"
"4026856",,"Hanger","ACCENAME",,"0"
"4026856",,"814","COLLNUMB",,"0"
"4026857","CHE065","45343","DONORNUMB",,"0"
"4026857",,"Babenthal","ACCENAME",,"0"
"4026857",,"45343","COLLNUMB",,"0"
"4026858","CHE065","936","DONORNUMB",,"0"
"4026858",,"Elischwand","ACCENAME",,"0"
"4026858",,"936","COLLNUMB",,"0"
"4026859","CHE065","849","DONORNUMB",,"0"
"4026859",,"Sax 2","ACCENAME",,"0"
"4026859",,"849","COLLNUMB",,"0"
"4026860","CHE065","916","DONORNUMB",,"0"
"4026860",,"Schalchen","ACCENAME",,"0"
"4026860",,"916","COLLNUMB",,"0"
"4026861","CHE065","816","DONORNUMB",,"0"
"4026861",,"Jucker","ACCENAME",,"0"
"4026861",,"816","COLLNUMB",,"0"
"4026862","CHE065","81952","DONORNUMB",,"0"
"4026862",,"Wohlen","ACCENAME",,"0"
"4026862",,"81952","COLLNUMB",,"0"
"4026863","CHE065","703","DONORNUMB",,"0"
"4026863",,"Schwamendingen","ACCENAME",,"0"
"4026863",,"703","COLLNUMB",,"0"
"4026864","CHE065","171550","DONORNUMB",,"0"
"4026864",,"Altdorf","ACCENAME",,"0"
"4026864",,"171550","COLLNUMB",,"0"
"4026865","CHE065","796","DONORNUMB",,"0"
"4026865",,"Uhwiesen","ACCENAME",,"0"
"4026865",,"796","COLLNUMB",,"0"
"4026866","CHE065","146407","DONORNUMB",,"0"
"4026866",,"Ruswil","ACCENAME",,"0"
"4026866",,"146407","COLLNUMB",,"0"
"4026867","CHE065","780","DONORNUMB",,"0"
"4026867",,"Fägswil","ACCENAME",,"0"
"4026867",,"780","COLLNUMB",,"0"
"4026868","CHE065","704","DONORNUMB",,"0"
"4026868",,"Grafenried","ACCENAME",,"0"
"4026868",,"704","COLLNUMB",,"0"
"4026869","CHE065","38847","DONORNUMB",,"0"
"4026869",,"Stammheim","ACCENAME",,"0"
"4026869",,"38847","COLLNUMB",,"0"
"4026870","CHE065","861","DONORNUMB",,"0"
"4026870",,"Bondo","ACCENAME",,"0"
"4026870",,"861","COLLNUMB",,"0"
"4026871","CHE065","Standartsorte","DONORNUMB",,"0"
"4026871",,"1","COLLNUMB",,"0"
"4026871",,"FRANQUETTE","ACCENAME",,"0"
"4026872","CHE065","Standartsorte","DONORNUMB",,"0"
"4026872",,"1","COLLNUMB",,"0"
"4026872",,"Franquette","ACCENAME",,"0"
"4026873","CHE065","734","DONORNUMB",,"0"
"4026873",,"Ambicka","ACCENAME",,"0"
"4026873",,"734","COLLNUMB",,"0"
"4026874","CHE065","724","DONORNUMB",,"0"
"4026874",,"Ziegelbrücke","ACCENAME",,"0"
"4026874",,"724","COLLNUMB",,"0"
"4026875","CHE065","128179","DONORNUMB",,"0"
"4026875",,"Benken","ACCENAME",,"0"
"4026875",,"128179","COLLNUMB",,"0"
"4026876","CHE065","708","DONORNUMB",,"0"
"4026876",,"Hägglingen","ACCENAME",,"0"
"4026876",,"708","COLLNUMB",,"0"
"4026877","CHE065","859","DONORNUMB",,"0"
"4026877",,"Au","ACCENAME",,"0"
"4026877",,"859","COLLNUMB",,"0"
"4026878","CHE065","808","DONORNUMB",,"0"
"4026878",,"Hinwil","ACCENAME",,"0"
"4026878",,"808","COLLNUMB",,"0"
"4026879","CHE065","723","DONORNUMB",,"0"
"4026879",,"Schänis","ACCENAME",,"0"
"4026879",,"723","COLLNUMB",,"0"
"4026880","CHE065","868","DONORNUMB",,"0"
"4026880",,"Hinterforst","ACCENAME",,"0"
"4026880",,"868","COLLNUMB",,"0"
"4026881","CHE065","701","DONORNUMB",,"0"
"4026881",,"Hermikon","ACCENAME",,"0"
"4026881",,"701","COLLNUMB",,"0"
"4026882","CHE065","33962","DONORNUMB",,"0"
"4026882",,"Fischenthal","ACCENAME",,"0"
"4026882",,"33962","COLLNUMB",,"0"
"4026883","CHE065","866","DONORNUMB",,"0"
"4026883",,"Giswil","ACCENAME",,"0"
"4026883",,"866","COLLNUMB",,"0"
"4026884","CHE065","840","DONORNUMB",,"0"
"4026884",,"Strasser","ACCENAME",,"0"
"4026884",,"840","COLLNUMB",,"0"
"4026885","CHE065","34288","DONORNUMB",,"0"
"4026885",,"Dinhard","ACCENAME",,"0"
"4026885",,"34288","COLLNUMB",,"0"
"4026886","CHE065","733","DONORNUMB",,"0"
"4026886",,"Bad Ragaz","ACCENAME",,"0"
"4026886",,"733","COLLNUMB",,"0"
"4026887","CHE065","848","DONORNUMB",,"0"
"4026887",,"Sax 1","ACCENAME",,"0"
"4026887",,"848","COLLNUMB",,"0"
"4026888","CHE065","877","DONORNUMB",,"0"
"4026888",,"Sägewiese","ACCENAME",,"0"
"4026888",,"877","COLLNUMB",,"0"
"4026889","CHE065","737","DONORNUMB",,"0"
"4026889",,"Igis-Birkholz","ACCENAME",,"0"
"4026889",,"737","COLLNUMB",,"0"
"4026890","CHE065","807","DONORNUMB",,"0"
"4026890",,"Guschelmuth","ACCENAME",,"0"
"4026890",,"807","COLLNUMB",,"0"
"4026891","CHE065","860","DONORNUMB",,"0"
"4026891",,"Soglio","ACCENAME",,"0"
"4026891",,"860","COLLNUMB",,"0"
"4026892","CHE065","725","DONORNUMB",,"0"
"4026892",,"Trimmis","ACCENAME",,"0"
"4026892",,"725","COLLNUMB",,"0"
"4026893","CHE065","736","DONORNUMB",,"0"
"4026893",,"Gams","ACCENAME",,"0"
"4026893",,"736","COLLNUMB",,"0"
"4026894","CHE065","837","DONORNUMB",,"0"
"4026894",,"Hefenhofen","ACCENAME",,"0"
"4026894",,"837","COLLNUMB",,"0"
"4026895","CHE065","846","DONORNUMB",,"0"
"4026895",,"Dettighofen","ACCENAME",,"0"
"4026895",,"846","COLLNUMB",,"0"
"4026896","CHE065","857","DONORNUMB",,"0"
"4026896",,"Euggelberg","ACCENAME",,"0"
"4026896",,"857","COLLNUMB",,"0"
"4026897","CHE065","163699","DONORNUMB",,"0"
"4026897",,"SCHARANS","ACCENAME",,"0"
"4026897",,"163699","COLLNUMB",,"0"
"4026898","CHE065","815","DONORNUMB",,"0"
"4026898",,"Hug","ACCENAME",,"0"
"4026898",,"815","COLLNUMB",,"0"
"4026899","CHE065","843","DONORNUMB",,"0"
"4026899",,"Castasegna","ACCENAME",,"0"
"4026899",,"843","COLLNUMB",,"0"
"4026900","CHE065","840","DONORNUMB",,"0"
"4026900",,"Strasser","ACCENAME",,"0"
"4026900",,"840","COLLNUMB",,"0"
"4026901","CHE065","744","DONORNUMB",,"0"
"4026901",,"Kalam","ACCENAME",,"0"
"4026901",,"744","COLLNUMB",,"0"
"4026902","CHE065","822","DONORNUMB",,"0"
"4026902",,"Werner Kieser","ACCENAME",,"0"
"4026902",,"822","COLLNUMB",,"0"
"4026903","CHE065","823","DONORNUMB",,"0"
"4026903",,"Wirz","ACCENAME",,"0"
"4026903",,"823","COLLNUMB",,"0"
"4026904","CHE065","878","DONORNUMB",,"0"
"4026904",,"Roggwil","ACCENAME",,"0"
"4026904",,"878","COLLNUMB",,"0"
"4026905","CHE065","849","DONORNUMB",,"0"
"4026905",,"Sax 2","ACCENAME",,"0"
"4026905",,"849","COLLNUMB",,"0"
"4026906","CHE065","856","DONORNUMB",,"0"
"4026906",,"Märstetten","ACCENAME",,"0"
"4026906",,"856","COLLNUMB",,"0"
"4026907","CHE065","724","DONORNUMB",,"0"
"4026907",,"Ziegelbrücke","ACCENAME",,"0"
"4026907",,"724","COLLNUMB",,"0"
"4026908","CHE065","916","DONORNUMB",,"0"
"4026908",,"Schalchen","ACCENAME",,"0"
"4026908",,"916","COLLNUMB",,"0"
"4026909","CHE065","739","DONORNUMB",,"0"
"4026909",,"Kriessneri","ACCENAME",,"0"
"4026909",,"739","COLLNUMB",,"0"
"4026910","CHE065","135007","DONORNUMB",,"0"
"4026910",,"Raperswilen","ACCENAME",,"0"
"4026910",,"135007","COLLNUMB",,"0"
"4026911","CHE065","824","DONORNUMB",,"0"
"4026911",,"Würms","ACCENAME",,"0"
"4026911",,"824","COLLNUMB",,"0"
"4026912","CHE065","818","DONORNUMB",,"0"
"4026912",,"MARCHETTI","ACCENAME",,"0"
"4026912",,"818","COLLNUMB",,"0"
"4026913","CHE065","163699","DONORNUMB",,"0"
"4026913",,"SCHARANS","ACCENAME",,"0"
"4026913",,"163699","COLLNUMB",,"0"
"4026914","CHE065","115359","DONORNUMB",,"0"
"4026914",,"Goldingen","ACCENAME",,"0"
"4026914",,"115359","COLLNUMB",,"0"
"4026915","CHE065","723","DONORNUMB",,"0"
"4026915",,"Schänis","ACCENAME",,"0"
"4026915",,"723","COLLNUMB",,"0"
"4026916","CHE065","877","DONORNUMB",,"0"
"4026916",,"Sägewiese","ACCENAME",,"0"
"4026916",,"877","COLLNUMB",,"0"
