"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","curationType","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"4103521","8372abe8-b575-4a2e-99da-42f43dcd4fa4","ITA379","Noc006",,"Juglans","regia","L.","","","Juglans regia L.","ITA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103522","55c98276-9ccf-4370-afcc-15fcbe4b3fbd","ITA379","Noc009",,"Juglans","regia","L.","","","Juglans regia L.","FRA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103524","c07e9653-02ed-46a4-b4c6-cef000c16746","ITA379","Noc007",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103527","43bb2dca-f3da-437b-98c0-db9dacb84ef4","ITA379","Noc008",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","410",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103531","f50818fd-3c6b-4b73-a028-5b12edc55618","ITA379","Noc002",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103533","f47f42a7-6b77-4329-95a1-0ccc0e89296e","ITA379","Noc015",,"Juglans","regia","L.","","","Juglans regia L.","FRA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103535","4e3d247c-651b-4296-b2e0-208d54c6c547","ITA379","Noc013",,"Juglans","regia","L.","","","Juglans regia L.","ITA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103536","2e4e4ca5-68ef-4e89-8ae8-178796fefc96","ITA379","Noc010",,"Juglans","regia","L.","","","Juglans regia L.","FRA","",,"","","false","","20","410",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103537","ce12a3c9-144e-4fa0-bde9-c385f21d2373","ITA379","Noc012",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103538","25c69afa-c16e-4fcf-b925-726a24b20490","ITA379","Noc003",,"Juglans","regia","L.","","","Juglans regia L.","ITA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103540","62848081-7daf-4d4a-9ef4-38bdc25edcea","ITA379","Noc017",,"Juglans","regia","L.","","","Juglans regia L.","GRC","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103543","a792adab-768d-42be-b57c-0978dad54277","ITA379","Noc014",,"Juglans","regia","L.","","","Juglans regia L.","FRA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103545","1575a18b-5a53-498a-af23-2b5373f504e1","ITA379","Noc004",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103548","2f607f88-de5e-49b7-956c-68679183f9e9","ITA379","Noc026",,"Juglans","regia","L.","","","Juglans regia L.","ITA","",,"","","false","","20","500","ITA378","2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103553","8eeed72b-ec17-499b-875d-fe91470bbdff","ITA379","Noc016",,"Juglans","regia","L.","","","Juglans regia L.","GRC","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103555","61ad3be8-f745-4bab-8d35-fc39bd93f8f1","ITA379","Noc005",,"Juglans","regia","L.","","","Juglans regia L.","ITA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103556","2cfd91a4-32e6-447f-a6aa-0646c7c8eb73","ITA379","Noc001",,"Juglans","regia","L.","","","Juglans regia L.","FRA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:46"
"4103559","106b0455-844a-412a-bc1d-1e8dab980578","ITA379","Noc011",,"Juglans","regia","L.","","","Juglans regia L.","ESP","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4103564","d63b0e59-8410-429b-8cf3-64116b717485","ITA379","Noc025",,"Juglans","regia","L.","","","Juglans regia L.","USA","",,"","","false","","20","500",,"2","2014-01-09 22:14:26","1285","2023-11-18 08:56:33"
"4301247","12151dcd-ae96-412c-a6de-f2b75fa4f60d","UKR027","UN7500244",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","201109--","","","false","",,"300",,"2","2014-01-09 23:52:17","1285","2023-11-18 08:24:57"
"4301268","59dbb38b-65b4-4447-8132-242bd235852e","UKR027","UN7500243",,"Juglans","regia","L.","","","Juglans regia L.",,"","198904--","","","false","",,"500",,"2","2014-01-09 23:52:17","1285","2024-10-28 15:04:45"
"4301643","f59bf089-f5e4-457f-8e0f-d00d8da26fd9","UKR033","UN7500194",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"2","2014-01-09 23:52:42","1285","2024-10-28 15:03:16"
"4303734","40b43deb-5a44-43e7-b2b7-a24d5cb27f15","UKR036","UN7500005",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","","UKR046","2","2014-01-09 23:53:39","1285","2023-11-18 08:24:57"
"4334059","3e8924cc-35e8-4f24-9cb0-c17133639bc0","USA028","DJUG 253",,"Juglans","regia","L.","","","Juglans regia L.","PAK","","19881223","","","false","","20","100",,"4","2014-05-05 10:32:11","4","2024-06-21 12:41:39"
"4334060","4c624504-1fe7-4335-8ee3-c760c57d1844","USA028","DJUG 348",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 10:32:12","4","2024-06-21 12:41:43"
"4334061","384f8de9-604e-46f3-8dc4-f839a59e4182","USA028","DJUG 350",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 10:32:12","4","2024-06-21 12:41:43"
"4334062","521368d2-124f-4b75-b83c-a6f35327f769","USA028","DJUG 412",,"Juglans","regia","L.","","","Juglans regia L.","POL","","19920221","","","false","","20","416",,"4","2014-05-05 10:32:12","4","2024-06-21 12:41:45"
"4334441","fcd3ce68-2ede-4ba0-aa56-075b33c65dfe","USA028","DJUG 836",,"Juglans","mandshurica","Maxim.","","","Juglans mandshurica Maxim.","USA","","20081212","","","false","",,"100",,"4","2014-05-05 10:41:46","4","2024-06-21 14:12:56"
"4334847","b78990d2-bdca-45c3-a6e4-2478759a7589","USA026","PI 666988",,"Juglans","hybr.","","","","Juglans hybr.","USA","","19900322","","","false","","20","500",,"4","2014-05-05 10:47:57","4","2024-06-21 17:23:36"
"4334849","23e94c20-834b-4c37-a991-ac94f326cf89","USA028","DJUG 135",,"Juglans","hybr.","","","","Juglans hybr.","USA","","19860101","","","false","","20","416",,"4","2014-05-05 10:47:58","4","2024-06-21 12:41:32"
"4335602","4ee2c962-c9f3-40c3-b7a9-9c5509cc4e58","USA028","DJUG 126",,"Juglans","regia","L.","","","Juglans regia L.","USA","","19860101","","","false","","20","416",,"4","2014-05-05 11:02:02","4","2024-06-21 12:41:31"
"4335611","0be9e478-e9b6-4429-aa3b-e29bc218b1ef","USA028","DJUG 468",,"Juglans","sigillata","Dode","","","Juglans sigillata Dode","CHN","","19960501","","","false","","20","416",,"4","2014-05-05 11:02:56","4","2024-06-21 13:47:22"
"4335613","61aa5ec1-3dcc-4d14-abd6-b0c6d3d55db4","USA028","DJUG 590",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 11:02:59","4","2024-06-21 13:52:01"
"4335614","8212e097-f8db-47c4-84bf-c0b702f355ed","USA028","DJUG 566",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 11:02:59","4","2024-06-21 13:52:01"
"4335756","7655403d-aaa6-4b94-b994-760d49e1912f","USA028","DJUG 73",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19841005","","","false","","20","100",,"4","2014-05-05 11:58:23","4","2024-06-21 12:41:25"
"4337964","2331ff96-4a70-46e3-b51c-33ff2c9be4d0","USA028","DJUG 364",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:32:53","4","2024-06-21 12:41:43"
"4337981","74f172ce-52b3-45ca-a683-eebc22723dd4","USA028","DJUG 46",,"Juglans","hindsii","(Jeps.) R. E. Sm.","","","Juglans hindsii (Jeps.) R. E. Sm.","USA","","19840501","","","false","","20","100",,"4","2014-05-05 12:32:53","4","2024-06-21 12:41:23"
"4337982","11ab392a-7f6e-44ec-ad52-d241bbf7aa93","USA028","DJUG 96",,"Juglans","regia","L.","","","Juglans regia L.","USA","","19860101","","","false","","20","416",,"4","2014-05-05 12:32:53","4","2024-06-21 12:41:28"
"4337990","6a0ec1d2-df88-456e-8655-637b8dfa6b2e","USA028","DJUG 384",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:32:53","4","2024-06-21 12:41:44"
"4337991","e46d17d4-67b9-4e8b-ba36-6293793e137c","USA028","DJUG 102",,"Juglans","regia","L.","","","Juglans regia L.","IND","","19860101","","","false","","20","416",,"4","2014-05-05 12:32:53","4","2024-06-21 12:41:30"
"4337995","b4eeaae8-c737-4a60-9928-43268118fbc0","USA028","DJUG 857",,"Juglans","regia","L.","","","Juglans regia L.","KGZ","","20091001","","","false","",,"100",,"4","2014-05-05 12:32:53","4","2024-06-21 14:15:20"
"4338351","881ee7cc-380d-44e3-a428-8f75203b7500","USA026","PI 666999",,"Juglans","cinerea","L.","","","Juglans cinerea L.","USA","","20050304","","","false","","20","500",,"4","2014-05-05 12:33:23","4","2024-06-21 13:58:40"
"4338826","f85467ba-6456-47db-a54b-0d70ab348ddb","USA028","DJUG 342",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:33:49","4","2024-06-21 12:41:43"
"4338829","3517036b-3df0-4143-89be-019fca6f62e4","USA028","DJUG 214",,"Juglans","regia","L.","","","Juglans regia L.","MEX","","19870928","","","false","","20","100",,"4","2014-05-05 12:33:49","4","2024-06-21 12:41:38"
"4338831","b3ed24f6-3154-4d0d-971a-28dcba86cea6","USA028","DJUG 461",,"Juglans","regia","L.","","","Juglans regia L.","USA","","19960501","","","false","","20","416",,"4","2014-05-05 12:33:49","4","2024-06-21 13:47:21"
"4338833","667c031d-99aa-4f4f-af51-7497e895def4","USA028","DJUG 874",,"Juglans","regia","L.","","","Juglans regia L.","KGZ","","20091001","","","false","",,"100",,"4","2014-05-05 12:33:49","4","2024-06-21 14:15:20"
"4338856","e42324e1-904f-41c1-abff-cfb421cd399b","USA028","DJUG 252",,"Juglans","regia","L.","","","Juglans regia L.","PAK","","19881223","","","false","","20","100",,"4","2014-05-05 12:33:49","4","2024-06-21 12:41:39"
"4338869","08d223f4-5e70-4cef-9f70-9e2e2522f81d","USA028","DJUG 263",,"Juglans","regia","L.","","","Juglans regia L.","PAK","","19881223","","","false","","20","100",,"4","2014-05-05 12:33:49","4","2024-06-21 12:41:40"
"4338873","c3a02e9a-c8f7-4f5d-a090-d14520d627be","USA028","DJUG 241",,"Juglans","regia","L.","","","Juglans regia L.","PAK","","19881223","","","false","","20","100",,"4","2014-05-05 12:33:49","4","2024-06-21 12:41:39"
"4339405","0737eca1-0d2e-4e52-84ec-1e8f33d36520","USA028","DJUG 113",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19860228","","","false","","20","100",,"4","2014-05-05 12:34:27","4","2024-06-21 12:41:30"
"4339423","d2dd61fe-9cc5-417a-8987-263694fdb5c4","USA028","DJUG 105",,"Juglans","hindsii","(Jeps.) R. E. Sm.","","","Juglans hindsii (Jeps.) R. E. Sm.","USA","","1986----","","","false","","20","416",,"4","2014-05-05 12:34:27","4","2024-06-21 12:41:30"
"4339425","3d70c841-ff6d-4eac-9b1b-520b820964b3","USA028","DJUG 750",,"Juglans","hybr.","","","","Juglans hybr.","USA","","20070227","","","false","","20","416",,"4","2014-05-05 12:34:27","4","2024-06-21 14:03:52"
"4341036","d54fd471-1426-484d-a102-bbeeb8cc0155","USA028","DJUG 110",,"Juglans","regia","L.","","","Juglans regia L.","USA","","19860101","","","false","","20","416",,"4","2014-05-05 12:41:17","4","2024-06-21 12:41:30"
"4341048","be73338c-319f-489a-8d48-090c30a0d1f8","USA028","DJUG 748",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","20070227","","","false","","20","416",,"4","2014-05-05 12:41:17","4","2024-06-21 14:03:52"
"4341050","af30a6c9-a919-4e36-8f5e-f544b125a657","USA028","DJUG 582",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:41:17","4","2024-06-21 13:52:01"
"4341055","a1956379-de94-4578-a578-357e20109b71","USA028","DJUG 741",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","20070227","","","false","","20","416",,"4","2014-05-05 12:41:17","4","2024-06-21 14:03:52"
"4341070","8844c0cd-231d-4a20-9944-1e5a99bdf510","USA028","DJUG 70",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19841005","","","false","","20","100",,"4","2014-05-05 12:41:17","4","2024-06-21 12:41:25"
"4341072","159c968a-b9dd-41eb-9818-382227eb2faa","USA028","DJUG 71",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19841005","","","false","","20","100",,"4","2014-05-05 12:41:17","4","2024-06-21 12:41:25"
"4341128","76eb5706-9bc9-45de-be4a-505e93e5dd2c","USA026","PI 666986",,"Juglans","cinerea","L.","","","Juglans cinerea L.","USA","","19900322","","","false","","20","500",,"4","2014-05-05 12:41:26","4","2024-06-21 17:23:36"
"4342252","09d269e8-38af-4625-9177-5842ba77c978","USA028","DJUG 334",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:42:35","4","2024-06-21 12:41:41"
"4342272","061e52dc-3a64-483f-b79b-c536e6497473","USA028","DJUG 751",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","20070227","","","false","","20","416",,"4","2014-05-05 12:42:36","4","2024-06-21 14:03:52"
"4342312","7b2e54ee-5fc5-4e06-92ba-e4e4b0b7f78f","USA028","DJUG 608",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:42:36","4","2024-06-21 13:52:01"
"4344562","f3cdb1ad-848b-4651-879c-9e9f409d5e60","USA028","DJUG 383",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:45:01","4","2024-06-21 12:41:44"
"4344572","9f3f2c06-5583-4412-95c1-602863eb83a3","USA028","DJUG 611",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:45:01","4","2024-06-21 13:52:01"
"4344584","8518f729-a3d8-4249-b5c8-e6f40091bc5e","USA028","DJUG 262",,"Juglans","regia","L.","","","Juglans regia L.","PAK","","19881223","","","false","","20","100",,"4","2014-05-05 12:45:01","4","2024-06-21 12:41:39"
"4344593","d344fab8-e491-463a-8a69-97593aae5a14","USA028","DJUG 613",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:45:01","4","2024-06-21 13:52:01"
"4344605","7a34b236-a17d-4955-89ff-f08830673d0f","USA028","DJUG 50",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19841005","","","false","","20","100",,"4","2014-05-05 12:45:01","4","2024-06-21 12:41:25"
"4345083","1ac22461-ae4b-475e-bdfb-41db13870c24","USA026","PI 666994",,"Juglans","cinerea","L.","","","Juglans cinerea L.","USA","","20020417","","","false","","20","500",,"4","2014-05-05 12:45:22","4","2024-06-21 13:55:23"
"4345543","aa21e0c8-dfa4-47b0-b151-f79948c0e53c","USA028","DJUG 23",,"Juglans","californica","S. Watson","","","Juglans californica S. Watson","USA","","19830923","","","false","","20","100",,"4","2014-05-05 12:47:36","4","2024-06-21 17:23:37"
"4345559","813351d9-50ab-4b13-9ba6-d4aee7651d43","USA028","DJUG 780",,"Juglans","regia","L.","","","Juglans regia L.","AZE","","20071019","","","false","",,"100",,"4","2014-05-05 12:47:36","4","2024-06-21 14:12:51"
"4345570","aadfe1db-c4bf-4519-aebf-007a836c35ca","USA028","PI 264372",,"Juglans","regia","L.","","","Juglans regia L.",,"","19600325","","","false","","20","416",,"4","2014-05-05 12:47:36","4","2024-06-21 13:00:42"
"4346314","ccfeafe1-4b6e-4919-acac-c6fc03fd3c2a","USA028","DJUG 11",,"Juglans","mandshurica","Maxim.","","","Juglans mandshurica Maxim.","TWN","","1983----","","","false","","20","100",,"4","2014-05-05 12:48:37","4","2024-06-21 17:23:36"
"4346322","4a7d67bd-979e-4624-8786-f2c611b4d678","USA028","DJUG 304",,"Juglans","nigra","L.","","","Juglans nigra L.","USA","","19900330","","","false","","20","416",,"4","2014-05-05 12:48:37","4","2024-06-21 12:41:41"
"4346329","8d1b33aa-bac0-40fa-9212-9e24d3403bb2","USA028","DJUG 567",,"Juglans","mandshurica","Maxim.","","","Juglans mandshurica Maxim.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:48:37","4","2024-06-21 13:52:01"
"4346340","a25c63fa-bc63-4f25-8df5-c05e340dcffd","USA028","DJUG 174",,"Juglans","hindsii","(Jeps.) R. E. Sm.","","","Juglans hindsii (Jeps.) R. E. Sm.","USA","","19870116","","","false","","20","416",,"4","2014-05-05 12:48:37","4","2024-06-21 12:41:34"
"4346800","e75491f0-4fd2-497b-b72c-6d962cdeda1a","USA026","PI 667004",,"Juglans","cinerea","L.","","","Juglans cinerea L.","USA","","20050304","","","false","","20","500",,"4","2014-05-05 12:48:52","4","2024-06-21 13:58:40"
"4348040","c0abdbe0-d113-44ed-8c16-4c392e3d9341","USA028","DJUG 492",,"Juglans","regia","L.","","","Juglans regia L.","BGR","","19960501","","","false","","20","416",,"4","2014-05-05 12:50:18","4","2024-06-21 13:47:21"
"4348062","0e7b47dc-2446-48e5-acbb-8d59c6b8a556","USA028","DJUG 20",,"Juglans","californica","S. Watson","","","Juglans californica S. Watson","USA","","19830923","","","false","","20","100",,"4","2014-05-05 12:50:18","4","2024-06-21 17:23:37"
"4348093","7eff9761-1b80-4a45-b1cf-b198e3e59ecb","USA026","PI 667001",,"Juglans","cinerea","L.","","","Juglans cinerea L.","USA","","20050304","","","false","","20","500",,"4","2014-05-05 12:50:23","4","2024-06-21 13:58:40"
"4348163","3904fda6-bdf2-4073-bab4-cf447b0f5f64","USA028","DJUG 10",,"Juglans","ailantifolia","Carriere","var. cordiformis","(Makino) Rehder","Juglans ailantifolia Carriere var. cordiformis (Makino) Rehder","JPN","","1983----","","","false","","20","100",,"4","2014-05-05 12:50:26","4","2024-06-21 17:23:36"
"4348177","9aba2b1a-95aa-4334-8b2b-5f4a67c1ee2d","USA028","DJUG 9",,"Juglans","ailantifolia","Carriere","var. cordiformis","(Makino) Rehder","Juglans ailantifolia Carriere var. cordiformis (Makino) Rehder","JPN","","1983----","","","false","","20","100",,"4","2014-05-05 12:50:26","4","2024-06-21 17:23:36"
"4349144","de30b057-5e45-4a92-b091-d247ca6f7d9e","USA028","DJUG 333",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:51:11","4","2024-06-21 12:41:41"
"4349149","45ac80ba-7809-4baf-8ed0-9967ef4a6d70","USA028","DJUG 69",,"Juglans","major","(Torr.) A. Heller","","","Juglans major (Torr.) A. Heller","USA","","19841005","","","false","","20","100",,"4","2014-05-05 12:51:11","4","2024-06-21 12:41:26"
"4349161","26e86a9d-29be-454a-ae34-1ec71ba46ba5","USA028","DJUG 352",,"Juglans","regia","L.","","","Juglans regia L.","CHN","","19910114","","","false","","20","100",,"4","2014-05-05 12:51:11","4","2024-06-21 12:41:43"
"4349165","5adf7e42-fe2e-4987-9dd0-ba949173a82f","USA028","DJUG 19",,"Juglans","californica","S. Watson","","","Juglans californica S. Watson","USA","","19830923","","","false","","20","100",,"4","2014-05-05 12:51:11","4","2024-06-21 17:23:37"
"4349168","35e43ce1-af26-454f-b0c6-1e098695f3d6","USA028","DJUG 607",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","20000928","","","false","","20","100",,"4","2014-05-05 12:51:11","4","2024-06-21 13:52:01"
"4349173","f140ac64-b624-4913-b86a-229fbef781bc","USA028","DJUG 490",,"Juglans","regia","L.","","","Juglans regia L.","IND","","19960501","","","false","","20","416",,"4","2014-05-05 12:51:11","4","2024-06-21 13:47:21"
